,Year,m,d,Time,Cloud amount (1/8),Relative humidity (%),Precipitation intensity (mm/h),Air temperature (degC),Wind speed (m/s)
421,2019,4,3,22:10,0.0,46.0,0.0,6.3,5.6
422,2019,4,3,22:20,0.0,48.0,0.0,5.9,5.3
423,2019,4,3,22:30,0.0,48.0,0.0,5.8,5.2
424,2019,4,3,22:40,1.0,48.0,0.0,5.8,5.8
425,2019,4,3,22:50,1.0,47.0,0.0,6.0,5.7
426,2019,4,3,23:00,1.0,48.0,0.0,5.9,5.7
427,2019,4,3,23:10,1.0,47.0,0.0,5.9,5.6
428,2019,4,3,23:20,3.0,48.0,0.0,5.8,6.1
429,2019,4,3,23:30,1.0,49.0,0.0,5.5,6.2
430,2019,4,3,23:40,1.0,47.0,0.0,5.6,5.7
431,2019,4,3,23:50,0.0,47.0,0.0,5.7,5.4
432,2019,4,4,00:00,0.0,49.0,0.0,5.5,5.9
433,2019,4,4,00:10,0.0,50.0,0.0,5.4,6.0
434,2019,4,4,00:20,0.0,51.0,0.0,5.2,5.5
435,2019,4,4,00:30,0.0,53.0,0.0,4.8,5.0
436,2019,4,4,00:40,0.0,53.0,0.0,4.8,5.5
437,2019,4,4,00:50,0.0,52.0,0.0,4.9,5.2
438,2019,4,4,01:00,0.0,52.0,0.0,4.8,4.9
439,2019,4,4,01:10,0.0,54.0,0.0,4.5,5.0
440,2019,4,4,01:20,0.0,54.0,0.0,4.6,5.6
441,2019,4,4,01:30,0.0,55.0,0.0,4.4,5.7
442,2019,4,4,01:40,0.0,55.0,0.0,4.3,5.0
443,2019,4,4,01:50,0.0,55.0,0.0,4.4,4.5
444,2019,4,4,02:00,0.0,54.0,0.0,4.3,3.5
445,2019,4,4,02:10,0.0,50.0,0.0,4.8,3.8
446,2019,4,4,02:20,0.0,50.0,0.0,5.0,4.2
447,2019,4,4,02:30,3.0,52.0,0.0,4.6,4.5
448,2019,4,4,02:40,3.0,55.0,0.0,4.0,3.7
449,2019,4,4,02:50,3.0,54.0,0.0,4.3,3.5
450,2019,4,4,03:00,1.0,54.0,0.0,4.3,3.1
451,2019,4,4,03:10,0.0,55.0,0.0,4.1,3.8
452,2019,4,4,03:20,1.0,54.0,0.0,4.2,4.1
453,2019,4,4,03:30,1.0,56.0,0.0,3.9,4.0
454,2019,4,4,03:40,1.0,58.0,0.0,3.7,3.2
455,2019,4,4,03:50,0.0,56.0,0.0,4.0,4.9
456,2019,4,4,04:00,0.0,57.0,0.0,3.8,4.1
457,2019,4,4,04:10,0.0,58.0,0.0,3.8,4.5
458,2019,4,4,04:20,0.0,57.0,0.0,4.0,4.7
459,2019,4,4,04:30,0.0,56.0,0.0,4.2,4.9
460,2019,4,4,04:40,0.0,55.0,0.0,4.2,4.2
461,2019,4,4,04:50,0.0,54.0,0.0,4.4,4.7
462,2019,4,4,05:00,0.0,56.0,0.0,4.3,4.6
463,2019,4,4,05:10,0.0,55.0,0.0,4.4,4.8
464,2019,4,4,05:20,0.0,54.0,0.0,4.6,4.5
465,2019,4,4,05:30,0.0,54.0,0.0,4.8,3.9
466,2019,4,4,05:40,0.0,53.0,0.0,5.1,4.4
467,2019,4,4,05:50,0.0,52.0,0.0,5.4,4.5
468,2019,4,4,06:00,0.0,53.0,0.0,5.6,4.0
469,2019,4,4,06:10,0.0,51.0,0.0,5.7,3.9
470,2019,4,4,06:20,0.0,51.0,0.0,5.7,4.4
471,2019,4,4,06:30,0.0,51.0,0.0,5.8,4.3
472,2019,4,4,06:40,0.0,51.0,0.0,6.1,4.3
473,2019,4,4,06:50,0.0,49.0,0.0,6.1,4.0
474,2019,4,4,07:00,0.0,48.0,0.0,6.8,3.4
475,2019,4,4,07:10,0.0,46.0,0.0,6.9,4.5
476,2019,4,4,07:20,0.0,45.0,0.0,7.2,5.3
477,2019,4,4,07:30,0.0,46.0,0.0,8.0,3.0
478,2019,4,4,07:40,0.0,46.0,0.0,7.4,4.0
479,2019,4,4,07:50,0.0,47.0,0.0,7.1,4.0
480,2019,4,4,08:00,0.0,45.0,0.0,7.5,3.4
481,2019,4,4,08:10,0.0,44.0,0.0,8.3,3.3
482,2019,4,4,08:20,0.0,41.0,0.0,8.9,4.6
483,2019,4,4,08:30,0.0,39.0,0.0,9.6,4.0
484,2019,4,4,08:40,0.0,38.0,0.0,9.0,4.4
485,2019,4,4,08:50,0.0,38.0,0.0,9.7,5.1
486,2019,4,4,09:00,0.0,42.0,0.0,9.3,4.8
487,2019,4,4,09:10,0.0,40.0,0.0,9.2,4.0
488,2019,4,4,09:20,0.0,40.0,0.0,9.5,3.5
489,2019,4,4,09:30,0.0,39.0,0.0,9.7,3.6
490,2019,4,4,09:40,0.0,39.0,0.0,10.1,3.4
491,2019,4,4,09:50,0.0,38.0,0.0,10.0,4.1
492,2019,4,4,10:00,0.0,38.0,0.0,10.6,3.9
493,2019,4,4,10:10,0.0,37.0,0.0,10.6,4.2
494,2019,4,4,10:20,0.0,36.0,0.0,11.0,5.5
495,2019,4,4,10:30,0.0,36.0,0.0,11.3,4.8
496,2019,4,4,10:40,0.0,34.0,0.0,11.5,5.0
497,2019,4,4,10:50,0.0,33.0,0.0,11.6,4.5
498,2019,4,4,11:00,0.0,32.0,0.0,11.8,4.3
499,2019,4,4,11:10,0.0,32.0,0.0,11.9,4.8
500,2019,4,4,11:20,0.0,31.0,0.0,12.4,4.0
501,2019,4,4,11:30,0.0,32.0,0.0,12.6,3.5
502,2019,4,4,11:40,0.0,29.0,0.0,12.6,3.4
503,2019,4,4,11:50,0.0,30.0,0.0,12.0,3.6
504,2019,4,4,12:00,0.0,30.0,0.0,12.1,4.0
505,2019,4,4,12:10,0.0,29.0,0.0,12.4,3.3
506,2019,4,4,12:20,0.0,29.0,0.0,12.2,3.5
507,2019,4,4,12:30,0.0,28.0,0.0,12.4,3.0
508,2019,4,4,12:40,0.0,27.0,0.0,12.8,3.2
509,2019,4,4,12:50,0.0,27.0,0.0,12.6,3.4
510,2019,4,4,13:00,0.0,28.0,0.0,12.3,3.0
511,2019,4,4,13:10,0.0,26.0,0.0,12.6,3.2
512,2019,4,4,13:20,0.0,29.0,0.0,12.6,2.8
513,2019,4,4,13:30,0.0,29.0,0.0,12.5,2.2
514,2019,4,4,13:40,0.0,29.0,0.0,12.5,2.5
515,2019,4,4,13:50,0.0,28.0,0.0,12.3,3.0
516,2019,4,4,14:00,0.0,27.0,0.0,12.6,2.5
517,2019,4,4,14:10,0.0,28.0,0.0,12.2,3.0
518,2019,4,4,14:20,0.0,28.0,0.0,12.0,2.8
519,2019,4,4,14:30,0.0,31.0,0.0,11.5,2.6
520,2019,4,4,14:40,0.0,31.0,0.0,11.4,2.2
521,2019,4,4,14:50,0.0,34.0,0.0,11.1,2.5
522,2019,4,4,15:00,0.0,33.0,0.0,10.9,1.9
523,2019,4,4,15:10,0.0,33.0,0.0,11.0,1.6
524,2019,4,4,15:20,0.0,39.0,0.0,10.6,2.5
525,2019,4,4,15:30,0.0,37.0,0.0,10.1,2.3
526,2019,4,4,15:40,0.0,36.0,0.0,10.1,2.7
527,2019,4,4,15:50,0.0,37.0,0.0,9.8,2.5
528,2019,4,4,16:00,0.0,37.0,0.0,9.5,1.7
529,2019,4,4,16:10,0.0,37.0,0.0,9.5,1.5
530,2019,4,4,16:20,0.0,37.0,0.0,9.3,1.4
531,2019,4,4,16:30,0.0,38.0,0.0,9.1,1.6
532,2019,4,4,16:40,1.0,38.0,0.0,8.9,1.9
533,2019,4,4,16:50,3.0,40.0,0.0,8.6,1.7
534,2019,4,4,17:00,1.0,42.0,0.0,8.1,1.7
535,2019,4,4,17:10,5.0,41.0,0.0,8.2,1.7
536,2019,4,4,17:20,5.0,43.0,0.0,7.7,1.6
537,2019,4,4,17:30,3.0,43.0,0.0,7.5,1.6
538,2019,4,4,17:40,1.0,44.0,0.0,7.6,1.7
539,2019,4,4,17:50,1.0,45.0,0.0,7.3,1.5
540,2019,4,4,18:00,0.0,47.0,0.0,6.5,0.9
541,2019,4,4,18:10,0.0,47.0,0.0,6.4,0.5
542,2019,4,4,18:20,1.0,46.0,0.0,6.7,0.9
543,2019,4,4,18:30,1.0,48.0,0.0,6.2,1.0
544,2019,4,4,18:40,1.0,49.0,0.0,6.1,1.2
545,2019,4,4,18:50,1.0,49.0,0.0,5.9,0.6
546,2019,4,4,19:00,1.0,48.0,0.0,6.1,0.8
547,2019,4,4,19:10,0.0,53.0,0.0,5.4,0.7
548,2019,4,4,19:20,0.0,53.0,0.0,5.1,0.9
549,2019,4,4,19:30,0.0,54.0,0.0,5.3,0.9
550,2019,4,4,19:40,0.0,56.0,0.0,4.8,0.9
551,2019,4,4,19:50,0.0,57.0,0.0,4.6,0.7
552,2019,4,4,20:00,0.0,57.0,0.0,4.4,0.6
553,2019,4,4,20:10,0.0,58.0,0.0,4.3,0.5
554,2019,4,4,20:20,0.0,60.0,0.0,4.0,0.0
555,2019,4,4,20:30,1.0,60.0,0.0,3.6,0.7
556,2019,4,4,20:40,5.0,59.0,0.0,3.4,1.0
557,2019,4,4,20:50,5.0,62.0,0.0,3.2,1.1
558,2019,4,4,21:00,3.0,60.0,0.0,3.2,1.2
559,2019,4,4,21:10,1.0,62.0,0.0,3.2,1.0
560,2019,4,4,21:20,1.0,61.0,0.0,3.5,0.9
561,2019,4,4,21:30,0.0,63.0,0.0,3.3,1.1
562,2019,4,4,21:40,0.0,66.0,0.0,2.5,1.3
563,2019,4,4,21:50,0.0,68.0,0.0,2.0,1.2
564,2019,4,4,22:00,1.0,67.0,0.0,2.1,1.1
565,2019,4,4,22:10,1.0,68.0,0.0,1.8,1.3
566,2019,4,4,22:20,1.0,68.0,0.0,2.2,1.7
567,2019,4,4,22:30,5.0,66.0,0.0,2.2,2.1
568,2019,4,4,22:40,1.0,68.0,0.0,1.6,2.2
569,2019,4,4,22:50,1.0,70.0,0.0,1.3,2.2
570,2019,4,4,23:00,0.0,69.0,0.0,1.3,2.1
571,2019,4,4,23:10,0.0,70.0,0.0,1.3,2.3
572,2019,4,4,23:20,0.0,71.0,0.0,1.3,2.3
573,2019,4,4,23:30,0.0,74.0,0.0,1.3,2.2
574,2019,4,4,23:40,0.0,76.0,0.0,1.4,1.9
575,2019,4,4,23:50,0.0,76.0,0.0,1.5,2.2
576,2019,4,5,00:00,0.0,76.0,0.0,1.1,2.0
577,2019,4,5,00:10,0.0,77.0,0.0,1.4,1.9
578,2019,4,5,00:20,0.0,76.0,0.0,0.8,2.0
579,2019,4,5,00:30,0.0,78.0,0.0,0.5,2.1
580,2019,4,5,00:40,0.0,79.0,0.0,0.6,2.1
581,2019,4,5,00:50,0.0,76.0,0.0,1.2,2.1
582,2019,4,5,01:00,0.0,78.0,0.0,0.8,2.2
583,2019,4,5,01:10,0.0,77.0,0.0,0.9,2.3
584,2019,4,5,01:20,0.0,80.0,0.0,0.3,1.9
585,2019,4,5,01:30,0.0,80.0,0.0,0.3,2.3
586,2019,4,5,01:40,0.0,78.0,0.0,0.9,2.1
587,2019,4,5,01:50,0.0,72.0,0.0,1.8,2.2
588,2019,4,5,02:00,0.0,74.0,0.0,1.3,2.1
589,2019,4,5,02:10,0.0,78.0,0.0,0.8,2.0
590,2019,4,5,02:20,1.0,75.0,0.0,1.4,2.1
591,2019,4,5,02:30,1.0,75.0,0.0,1.3,1.9
592,2019,4,5,02:40,1.0,75.0,0.0,1.1,2.0
593,2019,4,5,02:50,1.0,79.0,0.0,0.5,2.7
594,2019,4,5,03:00,0.0,79.0,0.0,0.5,2.5
595,2019,4,5,03:10,0.0,79.0,0.0,0.5,2.6
596,2019,4,5,03:20,0.0,78.0,0.0,0.8,2.9
597,2019,4,5,03:30,0.0,78.0,0.0,0.8,2.6
598,2019,4,5,03:40,0.0,78.0,0.0,0.9,2.4
599,2019,4,5,03:50,1.0,78.0,0.0,1.0,2.3
600,2019,4,5,04:00,1.0,78.0,0.0,0.8,2.0
601,2019,4,5,04:10,1.0,80.0,0.0,0.7,1.9
602,2019,4,5,04:20,1.0,80.0,0.0,0.8,1.9
603,2019,4,5,04:30,1.0,80.0,0.0,0.7,1.9
604,2019,4,5,04:40,1.0,80.0,0.0,0.7,1.8
605,2019,4,5,04:50,1.0,79.0,0.0,1.3,1.8
606,2019,4,5,05:00,1.0,78.0,0.0,1.6,1.6
607,2019,4,5,05:10,1.0,75.0,0.0,2.2,1.6
608,2019,4,5,05:20,1.0,72.0,0.0,2.6,2.2
609,2019,4,5,05:30,1.0,71.0,0.0,3.2,2.3
610,2019,4,5,05:40,1.0,68.0,0.0,3.8,2.0
611,2019,4,5,05:50,0.0,65.0,0.0,4.7,1.7
612,2019,4,5,06:00,0.0,64.0,0.0,5.2,1.6
613,2019,4,5,06:10,1.0,59.0,0.0,6.2,1.7
614,2019,4,5,06:20,1.0,58.0,0.0,6.6,1.6
615,2019,4,5,06:30,1.0,55.0,0.0,7.3,1.5
616,2019,4,5,06:40,0.0,53.0,0.0,7.7,1.1
617,2019,4,5,06:50,1.0,54.0,0.0,7.6,1.4
618,2019,4,5,07:00,1.0,53.0,0.0,7.6,1.7
619,2019,4,5,07:10,1.0,52.0,0.0,8.0,1.8
620,2019,4,5,07:20,0.0,48.0,0.0,7.8,1.4
621,2019,4,5,07:30,1.0,44.0,0.0,8.0,2.2
622,2019,4,5,07:40,1.0,44.0,0.0,8.4,2.0
623,2019,4,5,07:50,1.0,49.0,0.0,8.7,1.7
624,2019,4,5,08:00,1.0,48.0,0.0,8.7,1.7
625,2019,4,5,08:10,1.0,50.0,0.0,8.8,2.0
626,2019,4,5,08:20,1.0,48.0,0.0,9.2,2.1
627,2019,4,5,08:30,1.0,48.0,0.0,9.0,2.6
628,2019,4,5,08:40,1.0,46.0,0.0,8.6,2.8
629,2019,4,5,08:50,1.0,45.0,0.0,8.7,3.2
630,2019,4,5,09:00,1.0,46.0,0.0,8.4,2.9
631,2019,4,5,09:10,1.0,45.0,0.0,9.2,2.3
632,2019,4,5,09:20,0.0,43.0,0.0,9.4,1.9
633,2019,4,5,09:30,0.0,42.0,0.0,9.2,2.1
634,2019,4,5,09:40,0.0,43.0,0.0,8.6,1.6
635,2019,4,5,09:50,1.0,40.0,0.0,10.0,1.8
636,2019,4,5,10:00,1.0,39.0,0.0,10.3,2.3
637,2019,4,5,10:10,1.0,38.0,0.0,10.1,2.3
638,2019,4,5,10:20,1.0,38.0,0.0,10.4,2.4
639,2019,4,5,10:30,1.0,38.0,0.0,10.9,2.2
640,2019,4,5,10:40,1.0,35.0,0.0,11.5,1.8
641,2019,4,5,10:50,1.0,35.0,0.0,11.2,2.5
642,2019,4,5,11:00,0.0,33.0,0.0,11.2,2.3
643,2019,4,5,11:10,0.0,35.0,0.0,11.5,2.9
644,2019,4,5,11:20,0.0,36.0,0.0,11.5,2.7
645,2019,4,5,11:30,1.0,36.0,0.0,11.5,3.0
646,2019,4,5,11:40,1.0,33.0,0.0,11.6,2.2
647,2019,4,5,11:50,1.0,32.0,0.0,12.3,2.8
648,2019,4,5,12:00,1.0,32.0,0.0,11.9,2.7
649,2019,4,5,12:10,1.0,30.0,0.0,12.6,1.8
650,2019,4,5,12:20,0.0,30.0,0.0,12.4,2.2
651,2019,4,5,12:30,0.0,32.0,0.0,12.5,2.1
652,2019,4,5,12:40,0.0,32.0,0.0,11.6,3.4
653,2019,4,5,12:50,0.0,32.0,0.0,12.0,3.1
654,2019,4,5,13:00,0.0,30.0,0.0,11.8,3.5
655,2019,4,5,13:10,0.0,32.0,0.0,11.7,3.7
656,2019,4,5,13:20,0.0,34.0,0.0,11.7,3.2
657,2019,4,5,13:30,0.0,36.0,0.0,11.2,2.9
658,2019,4,5,13:40,0.0,34.0,0.0,11.3,3.7
659,2019,4,5,13:50,0.0,34.0,0.0,11.0,4.1
660,2019,4,5,14:00,0.0,35.0,0.0,11.2,3.2
661,2019,4,5,14:10,0.0,36.0,0.0,11.0,4.3
662,2019,4,5,14:20,1.0,39.0,0.0,9.8,3.1
663,2019,4,5,14:30,1.0,39.0,0.0,9.8,3.1
664,2019,4,5,14:40,1.0,39.0,0.0,9.9,2.6
665,2019,4,5,14:50,0.0,35.0,0.0,10.4,4.0
666,2019,4,5,15:00,0.0,34.0,0.0,10.5,3.9
667,2019,4,5,15:10,0.0,34.0,0.0,10.6,4.2
668,2019,4,5,15:20,0.0,33.0,0.0,10.5,4.0
669,2019,4,5,15:30,0.0,34.0,0.0,10.2,4.4
670,2019,4,5,15:40,0.0,36.0,0.0,9.8,4.8
671,2019,4,5,15:50,0.0,39.0,0.0,9.4,3.9
672,2019,4,5,16:00,0.0,39.0,0.0,9.2,3.8
673,2019,4,5,16:10,0.0,39.0,0.0,9.1,3.8
674,2019,4,5,16:20,0.0,39.0,0.0,9.0,4.6
675,2019,4,5,16:30,0.0,38.0,0.0,8.9,4.1
676,2019,4,5,16:40,0.0,38.0,0.0,8.7,4.2
677,2019,4,5,16:50,0.0,38.0,0.0,8.6,4.7
678,2019,4,5,17:00,0.0,38.0,0.0,8.4,4.6
679,2019,4,5,17:10,0.0,38.0,0.0,8.3,4.3
680,2019,4,5,17:20,0.0,39.0,0.0,8.1,4.1
681,2019,4,5,17:30,0.0,41.0,0.0,7.7,4.4
682,2019,4,5,17:40,0.0,43.0,0.0,7.4,5.1
683,2019,4,5,17:50,0.0,44.0,0.0,7.0,4.6
684,2019,4,5,18:00,0.0,44.0,0.0,6.9,4.5
685,2019,4,5,18:10,0.0,44.0,0.0,6.9,4.8
686,2019,4,5,18:20,0.0,46.0,0.0,6.7,4.7
687,2019,4,5,18:30,0.0,47.0,0.0,6.5,4.3
688,2019,4,5,18:40,0.0,49.0,0.0,6.2,4.7
689,2019,4,5,18:50,0.0,50.0,0.0,6.1,4.3
690,2019,4,5,19:00,0.0,51.0,0.0,5.9,4.6
691,2019,4,5,19:10,0.0,52.0,0.0,5.9,3.7
692,2019,4,5,19:20,0.0,53.0,0.0,5.8,3.5
693,2019,4,5,19:30,0.0,55.0,0.0,5.6,4.0
694,2019,4,5,19:40,0.0,56.0,0.0,5.4,3.8
695,2019,4,5,19:50,0.0,57.0,0.0,5.4,3.5
696,2019,4,5,20:00,0.0,57.0,0.0,5.3,3.7
697,2019,4,5,20:10,0.0,58.0,0.0,5.1,2.9
698,2019,4,5,20:20,0.0,59.0,0.0,5.0,3.2
699,2019,4,5,20:30,0.0,60.0,0.0,4.7,2.5
700,2019,4,5,20:40,0.0,61.0,0.0,4.7,2.0
701,2019,4,5,20:50,0.0,62.0,0.0,4.6,2.3
702,2019,4,5,21:00,0.0,62.0,0.0,4.6,2.7
703,2019,4,5,21:10,0.0,60.0,0.0,4.6,2.3
704,2019,4,5,21:20,0.0,60.0,0.0,4.6,2.1
705,2019,4,5,21:30,0.0,59.0,0.0,4.5,2.7
706,2019,4,5,21:40,0.0,60.0,0.0,4.5,3.3
707,2019,4,5,21:50,0.0,60.0,0.0,4.4,3.6
708,2019,4,5,22:00,0.0,60.0,0.0,4.5,3.4
709,2019,4,5,22:10,0.0,58.0,0.0,4.7,3.2
710,2019,4,5,22:20,0.0,57.0,0.0,4.6,3.6
711,2019,4,5,22:30,0.0,57.0,0.0,4.7,3.7
712,2019,4,5,22:40,0.0,58.0,0.0,4.5,3.3
713,2019,4,5,22:50,0.0,59.0,0.0,4.5,3.0
714,2019,4,5,23:00,0.0,60.0,0.0,4.3,3.4
715,2019,4,5,23:10,0.0,61.0,0.0,4.2,3.8
716,2019,4,5,23:20,0.0,61.0,0.0,4.3,3.8
717,2019,4,5,23:30,0.0,62.0,0.0,4.2,3.3
718,2019,4,5,23:40,0.0,62.0,0.0,4.1,2.6
719,2019,4,5,23:50,0.0,62.0,0.0,4.1,3.0
720,2019,4,6,00:00,0.0,64.0,0.0,3.7,3.3
721,2019,4,6,00:10,0.0,65.0,0.0,3.6,3.4
722,2019,4,6,00:20,0.0,65.0,0.0,3.5,3.4
723,2019,4,6,00:30,0.0,66.0,0.0,3.5,3.3
724,2019,4,6,00:40,0.0,67.0,0.0,3.2,3.3
725,2019,4,6,00:50,0.0,68.0,0.0,3.1,3.4
726,2019,4,6,01:00,0.0,69.0,0.0,3.1,3.1
727,2019,4,6,01:10,0.0,69.0,0.0,3.0,3.2
728,2019,4,6,01:20,0.0,70.0,0.0,2.8,3.0
729,2019,4,6,01:30,0.0,70.0,0.0,2.8,3.0
730,2019,4,6,01:40,0.0,70.0,0.0,2.8,3.3
731,2019,4,6,01:50,0.0,71.0,0.0,2.7,3.2
732,2019,4,6,02:00,0.0,72.0,0.0,2.6,3.0
733,2019,4,6,02:10,0.0,72.0,0.0,2.5,3.0
734,2019,4,6,02:20,0.0,72.0,0.0,2.4,2.8
735,2019,4,6,02:30,0.0,72.0,0.0,2.4,2.7
736,2019,4,6,02:40,0.0,73.0,0.0,2.3,2.7
737,2019,4,6,02:50,0.0,73.0,0.0,2.2,2.6
738,2019,4,6,03:00,0.0,73.0,0.0,2.1,2.5
739,2019,4,6,03:10,0.0,73.0,0.0,2.1,2.5
740,2019,4,6,03:20,0.0,74.0,0.0,1.9,2.6
741,2019,4,6,03:30,0.0,74.0,0.0,1.8,3.2
742,2019,4,6,03:40,0.0,73.0,0.0,2.0,2.7
743,2019,4,6,03:50,0.0,72.0,0.0,2.0,2.7
744,2019,4,6,04:00,0.0,71.0,0.0,2.1,2.9
745,2019,4,6,04:10,0.0,70.0,0.0,2.3,3.0
746,2019,4,6,04:20,0.0,69.0,0.0,2.5,2.7
747,2019,4,6,04:30,0.0,68.0,0.0,2.7,2.6
748,2019,4,6,04:40,0.0,68.0,0.0,2.9,2.7
749,2019,4,6,04:50,0.0,67.0,0.0,3.1,2.8
750,2019,4,6,05:00,0.0,65.0,0.0,3.3,3.2
751,2019,4,6,05:10,0.0,64.0,0.0,3.5,3.3
752,2019,4,6,05:20,0.0,62.0,0.0,4.0,3.0
753,2019,4,6,05:30,0.0,60.0,0.0,4.5,3.0
754,2019,4,6,05:40,0.0,58.0,0.0,4.8,2.9
755,2019,4,6,05:50,0.0,56.0,0.0,5.3,2.7
756,2019,4,6,06:00,0.0,54.0,0.0,5.6,2.4
757,2019,4,6,06:10,0.0,52.0,0.0,6.1,2.1
758,2019,4,6,06:20,0.0,51.0,0.0,6.3,2.4
759,2019,4,6,06:30,0.0,50.0,0.0,6.6,2.0
760,2019,4,6,06:40,0.0,48.0,0.0,6.9,2.5
761,2019,4,6,06:50,0.0,47.0,0.0,7.1,2.9
762,2019,4,6,07:00,0.0,45.0,0.0,7.4,3.6
763,2019,4,6,07:10,0.0,46.0,0.0,7.4,4.5
764,2019,4,6,07:20,0.0,46.0,0.0,7.2,4.7
765,2019,4,6,07:30,0.0,47.0,0.0,7.3,3.4
766,2019,4,6,07:40,0.0,47.0,0.0,7.0,4.2
767,2019,4,6,07:50,0.0,48.0,0.0,7.2,4.0
768,2019,4,6,08:00,0.0,48.0,0.0,7.4,3.7
769,2019,4,6,08:10,0.0,47.0,0.0,8.0,3.6
770,2019,4,6,08:20,0.0,47.0,0.0,7.8,3.4
771,2019,4,6,08:30,0.0,46.0,0.0,7.6,4.1
772,2019,4,6,08:40,0.0,46.0,0.0,7.4,3.2
773,2019,4,6,08:50,0.0,45.0,0.0,8.8,4.5
774,2019,4,6,09:00,0.0,45.0,0.0,8.4,4.3
775,2019,4,6,09:10,0.0,44.0,0.0,8.3,3.9
776,2019,4,6,09:20,0.0,43.0,0.0,8.4,3.6
777,2019,4,6,09:30,0.0,46.0,0.0,8.2,3.1
778,2019,4,6,09:40,0.0,46.0,0.0,8.2,3.3
779,2019,4,6,09:50,0.0,44.0,0.0,8.7,3.7
780,2019,4,6,10:00,0.0,44.0,0.0,8.8,3.5
781,2019,4,6,10:10,0.0,41.0,0.0,9.2,3.3
782,2019,4,6,10:20,0.0,41.0,0.0,9.7,3.3
783,2019,4,6,10:30,0.0,40.0,0.0,10.0,4.1
784,2019,4,6,10:40,0.0,40.0,0.0,10.0,3.4
785,2019,4,6,10:50,0.0,40.0,0.0,9.3,4.0
786,2019,4,6,11:00,0.0,41.0,0.0,9.0,3.0
787,2019,4,6,11:10,0.0,39.0,0.0,9.7,3.9
788,2019,4,6,11:20,0.0,39.0,0.0,9.6,4.5
789,2019,4,6,11:30,0.0,39.0,0.0,9.8,3.3
790,2019,4,6,11:40,0.0,38.0,0.0,10.0,4.0
791,2019,4,6,11:50,0.0,36.0,0.0,9.9,3.7
792,2019,4,6,12:00,0.0,35.0,0.0,10.0,4.3
793,2019,4,6,12:10,0.0,34.0,0.0,10.4,4.7
794,2019,4,6,12:20,0.0,34.0,0.0,10.6,4.7
795,2019,4,6,12:30,0.0,31.0,0.0,10.8,5.3
796,2019,4,6,12:40,0.0,33.0,0.0,10.5,5.3
797,2019,4,6,12:50,0.0,32.0,0.0,10.9,4.6
798,2019,4,6,13:00,0.0,32.0,0.0,10.7,4.9
799,2019,4,6,13:10,0.0,32.0,0.0,10.7,5.3
800,2019,4,6,13:20,0.0,32.0,0.0,10.2,4.7
801,2019,4,6,13:30,0.0,33.0,0.0,10.4,6.6
802,2019,4,6,13:40,0.0,33.0,0.0,10.0,6.8
803,2019,4,6,13:50,0.0,32.0,0.0,10.1,6.8
804,2019,4,6,14:00,0.0,32.0,0.0,10.0,6.7
805,2019,4,6,14:10,0.0,32.0,0.0,10.0,5.7
806,2019,4,6,14:20,0.0,33.0,0.0,9.9,6.9
807,2019,4,6,14:30,0.0,32.0,0.0,9.9,6.9
808,2019,4,6,14:40,0.0,33.0,0.0,9.9,6.5
809,2019,4,6,14:50,0.0,33.0,0.0,9.9,6.2
810,2019,4,6,15:00,0.0,34.0,0.0,9.8,6.1
811,2019,4,6,15:10,0.0,35.0,0.0,9.6,5.8
812,2019,4,6,15:20,0.0,35.0,0.0,9.5,6.3
813,2019,4,6,15:30,0.0,35.0,0.0,9.3,6.3
814,2019,4,6,15:40,0.0,37.0,0.0,9.1,6.0
815,2019,4,6,15:50,0.0,38.0,0.0,8.9,6.2
816,2019,4,6,16:00,0.0,38.0,0.0,8.8,4.8
817,2019,4,6,16:10,0.0,37.0,0.0,8.6,5.0
818,2019,4,6,16:20,0.0,37.0,0.0,8.4,5.7
819,2019,4,6,16:30,0.0,38.0,0.0,8.1,5.3
820,2019,4,6,16:40,0.0,39.0,0.0,7.8,5.0
821,2019,4,6,16:50,0.0,40.0,0.0,7.6,5.1
822,2019,4,6,17:00,0.0,41.0,0.0,7.4,4.8
823,2019,4,6,17:10,0.0,42.0,0.0,7.2,4.6
824,2019,4,6,17:20,0.0,43.0,0.0,7.0,4.4
825,2019,4,6,17:30,0.0,42.0,0.0,7.0,4.5
826,2019,4,6,17:40,0.0,43.0,0.0,6.9,4.4
827,2019,4,6,17:50,0.0,43.0,0.0,6.8,3.6
828,2019,4,6,18:00,0.0,44.0,0.0,6.6,3.9
829,2019,4,6,18:10,0.0,46.0,0.0,6.4,3.8
830,2019,4,6,18:20,0.0,47.0,0.0,6.3,3.5
831,2019,4,6,18:30,0.0,47.0,0.0,6.3,4.0
832,2019,4,6,18:40,0.0,47.0,0.0,5.9,3.4
833,2019,4,6,18:50,0.0,48.0,0.0,6.1,3.8
834,2019,4,6,19:00,0.0,50.0,0.0,5.8,3.7
835,2019,4,6,19:10,0.0,52.0,0.0,5.5,4.1
836,2019,4,6,19:20,0.0,52.0,0.0,5.8,4.3
837,2019,4,6,19:30,0.0,53.0,0.0,5.7,4.1
838,2019,4,6,19:40,0.0,56.0,0.0,5.4,3.7
839,2019,4,6,19:50,0.0,57.0,0.0,5.3,3.4
840,2019,4,6,20:00,0.0,57.0,0.0,5.3,3.5
841,2019,4,6,20:10,0.0,57.0,0.0,5.2,2.9
842,2019,4,6,20:20,0.0,57.0,0.0,5.3,2.8
